Timestamp,ID (HEX),Message Name,Data (HEX),Decoded Signals,Legitimacy,Source
1754858031.255291,43,Engine_RPM_Speed,16CE007E,"{""Engine_RPM"": 5837.884376646091, ""Vehicle_Speed"": 125.94710941615229}",Benign,PowerTrain_ECU
1754858031.2798896,02F,Accelerator_Pedal_Operation,03D6,"{""Accelerator_Position"": 95.96425127858139}",Benign,Chassis_ECU
1754858031.2799304,01A,Brake_Operation_Indicator,02C4,"{""Brake_Percentage"": 69.21256062155187}",Benign,Chassis_ECU
1754858031.2799485,058,Steering_Wheel_Operation,02FB,"{""Steering_Angle"": 25.21058903046343}",Benign,Chassis_ECU
1754858031.3308346,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858031.3308926,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858031.3309383,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858031.3537805,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858031.487401,02F,Accelerator_Pedal_Operation,03C5,"{""Accelerator_Position"": 94.32465114638994}",Benign,Chassis_ECU
1754858031.4874506,01A,Brake_Operation_Indicator,029F,"{""Brake_Percentage"": 65.576269015371}",Benign,Chassis_ECU
1754858031.487468,058,Steering_Wheel_Operation,0358,"{""Steering_Angle"": 34.5176571798924}",Benign,Chassis_ECU
1754858031.7504213,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858031.750473,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858031.7505195,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858031.795292,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858031.9356627,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858031.9760392,02F,Accelerator_Pedal_Operation,03E3,"{""Accelerator_Position"": 97.21938495002661}",Benign,Chassis_ECU
1754858031.9761844,01A,Brake_Operation_Indicator,028D,"{""Brake_Percentage"": 63.818033390471214}",Benign,Chassis_ECU
1754858031.9762032,058,Steering_Wheel_Operation,03AB,"{""Steering_Angle"": 42.81555619967739}",Benign,Chassis_ECU
1754858032.0523832,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858032.1786635,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858032.1787372,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858032.178784,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858032.3141522,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858032.3142214,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858032.314274,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858032.408735,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858032.4088333,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858032.408871,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858032.4509404,02F,Accelerator_Pedal_Operation,03CF,"{""Accelerator_Position"": 95.31230717346978}",Benign,Chassis_ECU
1754858032.4509811,01A,Brake_Operation_Indicator,02CC,"{""Brake_Percentage"": 69.97541896045449}",Benign,Chassis_ECU
1754858032.4509983,058,Steering_Wheel_Operation,03E7,"{""Steering_Angle"": 48.78354835097437}",Benign,Chassis_ECU
1754858032.5208523,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858032.6295872,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858032.722272,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858032.722312,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858032.7223358,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858032.8768678,02F,Accelerator_Pedal_Operation,03CF,"{""Accelerator_Position"": 95.27739208096229}",Benign,Chassis_ECU
1754858032.876922,01A,Brake_Operation_Indicator,02D7,"{""Brake_Percentage"": 71.03771465835557}",Benign,Chassis_ECU
1754858032.8769598,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign,Chassis_ECU
1754858032.914636,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858032.9451272,02F,Accelerator_Pedal_Operation,03F0,"{""Accelerator_Position"": 98.5188050232087}",Benign,Chassis_ECU
1754858032.9451778,01A,Brake_Operation_Indicator,0279,"{""Brake_Percentage"": 61.895279188795215}",Benign,Chassis_ECU
1754858032.9452116,058,Steering_Wheel_Operation,0389,"{""Steering_Angle"": 39.443823835976744}",Benign,Chassis_ECU
1754858032.9969914,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858032.9970274,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858032.997053,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858033.0730174,02F,Accelerator_Pedal_Operation,0000,"{""Accelerator_Position"": 0.025045808680630444}",Benign,Chassis_ECU
1754858033.0730698,01A,Brake_Operation_Indicator,0291,"{""Brake_Percentage"": 64.18415497516324}",Benign,Chassis_ECU
1754858033.073105,058,Steering_Wheel_Operation,038E,"{""Steering_Angle"": 39.896113296061124}",Benign,Chassis_ECU
1754858033.197627,43,Engine_RPM_Speed,152B0073,"{""Engine_RPM"": 5418.89125, ""Vehicle_Speed"": 115.47228125}",Benign,PowerTrain_ECU
1754858033.2033508,02F,Accelerator_Pedal_Operation,03DE,"{""Accelerator_Position"": 96.75630908053708}",Benign,Chassis_ECU
1754858033.203407,01A,Brake_Operation_Indicator,02C2,"{""Brake_Percentage"": 69.01609096469288}",Benign,Chassis_ECU
1754858033.203445,058,Steering_Wheel_Operation,038B,"{""Steering_Angle"": 39.60025628861394}",Benign,Chassis_ECU
1754858033.3211598,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858033.32119,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858033.3212135,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858033.453626,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858033.576307,02F,Accelerator_Pedal_Operation,03B2,"{""Accelerator_Position"": 92.44672554362836}",Benign,Chassis_ECU
1754858033.5763688,01A,Brake_Operation_Indicator,0292,"{""Brake_Percentage"": 64.29341657199555}",Benign,Chassis_ECU
1754858033.576409,058,Steering_Wheel_Operation,0321,"{""Steering_Angle"": 28.99360560046454}",Benign,Chassis_ECU
1754858033.6450052,02F,Accelerator_Pedal_Operation,03B1,"{""Accelerator_Position"": 92.39330831420928}",Benign,Chassis_ECU
1754858033.6450684,01A,Brake_Operation_Indicator,027E,"{""Brake_Percentage"": 62.341449330442984}",Benign,Chassis_ECU
1754858033.6451094,058,Steering_Wheel_Operation,0325,"{""Steering_Angle"": 29.405541128162852}",Benign,Chassis_ECU
1754858033.6907096,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858033.6907628,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858033.6907892,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858033.7382991,02F,Accelerator_Pedal_Operation,03A1,"{""Accelerator_Position"": 90.81973697076513}",Benign,Chassis_ECU
1754858033.7383652,01A,Brake_Operation_Indicator,0280,"{""Brake_Percentage"": 62.5633734922322}",Benign,Chassis_ECU
1754858033.7384057,058,Steering_Wheel_Operation,034E,"{""Steering_Angle"": 33.50509902890646}",Benign,Chassis_ECU
1754858033.7936838,02F,Accelerator_Pedal_Operation,0389,"{""Accelerator_Position"": 88.47838438121765}",Benign,Chassis_ECU
1754858033.793755,01A,Brake_Operation_Indicator,0268,"{""Brake_Percentage"": 60.1942338104298}",Benign,Chassis_ECU
1754858033.7937942,058,Steering_Wheel_Operation,0327,"{""Steering_Angle"": 29.55513795294638}",Benign,Chassis_ECU
1754858033.843417,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858033.8434594,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858033.843485,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858033.9451408,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858034.0323768,02F,Accelerator_Pedal_Operation,03B3,"{""Accelerator_Position"": 92.52997807663573}",Benign,Chassis_ECU
1754858034.03244,01A,Brake_Operation_Indicator,029C,"{""Brake_Percentage"": 65.28016235044645}",Benign,Chassis_ECU
1754858034.032477,058,Steering_Wheel_Operation,02CB,"{""Steering_Angle"": 20.36170136838338}",Benign,Chassis_ECU
1754858034.0719652,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858034.0720096,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858034.0720348,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858034.174017,02F,Accelerator_Pedal_Operation,0380,"{""Accelerator_Position"": 87.58272735423591}",Benign,Chassis_ECU
1754858034.1740704,01A,Brake_Operation_Indicator,028E,"{""Brake_Percentage"": 63.92828761387092}",Benign,Chassis_ECU
1754858034.1740909,058,Steering_Wheel_Operation,028A,"{""Steering_Angle"": 13.921499859276837}",Benign,Chassis_ECU
1754858034.393922,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858034.4801729,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858034.5377133,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858034.538419,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858034.5384552,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858034.5384808,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858034.5866983,02F,Accelerator_Pedal_Operation,0361,"{""Accelerator_Position"": 84.5522833058691}",Benign,Chassis_ECU
1754858034.5867476,01A,Brake_Operation_Indicator,023D,"{""Brake_Percentage"": 55.96878251978918}",Benign,Chassis_ECU
1754858034.5867662,058,Steering_Wheel_Operation,023B,"{""Steering_Angle"": 5.994469579123699}",Benign,Chassis_ECU
1754858034.6079018,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858034.6079612,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858034.607996,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858034.7018085,02F,Accelerator_Pedal_Operation,038F,"{""Accelerator_Position"": 89.04490232750716}",Benign,Chassis_ECU
1754858034.701851,01A,Brake_Operation_Indicator,0296,"{""Brake_Percentage"": 64.74335312279452}",Benign,Chassis_ECU
1754858034.701871,058,Steering_Wheel_Operation,021B,"{""Steering_Angle"": 2.751921969426121}",Benign,Chassis_ECU
1754858034.7808456,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858034.839083,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858034.9448876,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858034.9480095,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858034.9480455,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858034.9480703,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858035.1086483,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858035.108693,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858035.1087184,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858035.128447,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858035.1759808,02F,Accelerator_Pedal_Operation,0368,"{""Accelerator_Position"": 85.1944308596587}",Benign,Chassis_ECU
1754858035.176026,01A,Brake_Operation_Indicator,028B,"{""Brake_Percentage"": 63.636504860311845}",Benign,Chassis_ECU
1754858035.1760435,058,Steering_Wheel_Operation,0195,"{""Steering_Angle"": -10.640028482359302}",Benign,Chassis_ECU
1754858035.319955,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858035.3199997,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858035.320026,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858035.4270508,02F,Accelerator_Pedal_Operation,036F,"{""Accelerator_Position"": 85.88840068800853}",Benign,Chassis_ECU
1754858035.42709,01A,Brake_Operation_Indicator,024B,"{""Brake_Percentage"": 57.34349801052505}",Benign,Chassis_ECU
1754858035.4271083,058,Steering_Wheel_Operation,019C,"{""Steering_Angle"": -9.854961157723698}",Benign,Chassis_ECU
1754858035.4744174,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858035.649237,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858035.6492765,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858035.6493006,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858035.7994325,02F,Accelerator_Pedal_Operation,0372,"{""Accelerator_Position"": 86.1961499875118}",Benign,Chassis_ECU
1754858035.799472,01A,Brake_Operation_Indicator,021B,"{""Brake_Percentage"": 52.714713384676024}",Benign,Chassis_ECU
1754858035.7994905,058,Steering_Wheel_Operation,010F,"{""Steering_Angle"": -23.953602500324845}",Benign,Chassis_ECU
1754858035.8955662,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858036.1062114,02F,Accelerator_Pedal_Operation,039C,"{""Accelerator_Position"": 90.30843272696013}",Benign,Chassis_ECU
1754858036.106251,01A,Brake_Operation_Indicator,0223,"{""Brake_Percentage"": 53.49521842861039}",Benign,Chassis_ECU
1754858036.1062691,058,Steering_Wheel_Operation,0147,"{""Steering_Angle"": -18.38097122829374}",Benign,Chassis_ECU
1754858036.1387978,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858036.138836,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858036.1388645,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858036.16034,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858036.218767,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858036.218813,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858036.218841,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858036.2987828,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858036.5624175,02F,Accelerator_Pedal_Operation,037D,"{""Accelerator_Position"": 87.28439576615835}",Benign,Chassis_ECU
1754858036.562457,01A,Brake_Operation_Indicator,01F3,"{""Brake_Percentage"": 48.79639323831377}",Benign,Chassis_ECU
1754858036.5624764,058,Steering_Wheel_Operation,015E,"{""Steering_Angle"": -16.062292384657496}",Benign,Chassis_ECU
1754858036.5837398,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858036.6595752,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858036.6596203,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858036.659648,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858036.7612128,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858036.7612607,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858036.7612858,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858036.9219992,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858036.924948,02F,Accelerator_Pedal_Operation,034D,"{""Accelerator_Position"": 82.6049939605012}",Benign,Chassis_ECU
1754858036.9250169,01A,Brake_Operation_Indicator,020F,"{""Brake_Percentage"": 51.561814698372444}",Benign,Chassis_ECU
1754858036.9250598,058,Steering_Wheel_Operation,01B3,"{""Steering_Angle"": -7.575963273149711}",Benign,Chassis_ECU
1754858036.9917414,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858037.0685024,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858037.0685449,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858037.0685706,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858037.1631422,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858037.163185,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858037.1632097,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858037.2422802,02F,Accelerator_Pedal_Operation,0368,"{""Accelerator_Position"": 85.21044329854487}",Benign,Chassis_ECU
1754858037.2423477,01A,Brake_Operation_Indicator,020C,"{""Brake_Percentage"": 51.232274736208815}",Benign,Chassis_ECU
1754858037.242389,058,Steering_Wheel_Operation,0151,"{""Steering_Angle"": -17.367648181774378}",Benign,Chassis_ECU
1754858037.2743282,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858037.5066552,02F,Accelerator_Pedal_Operation,034E,"{""Accelerator_Position"": 82.67265730082583}",Benign,Chassis_ECU
1754858037.506714,01A,Brake_Operation_Indicator,01EB,"{""Brake_Percentage"": 47.99455854091057}",Benign,Chassis_ECU
1754858037.506769,058,Steering_Wheel_Operation,01B7,"{""Steering_Angle"": -7.2254121801536115}",Benign,Chassis_ECU
1754858037.5087557,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858037.6322231,02F,Accelerator_Pedal_Operation,031E,"{""Accelerator_Position"": 78.03558920076605}",Benign,Chassis_ECU
1754858037.632297,01A,Brake_Operation_Indicator,0192,"{""Brake_Percentage"": 39.24932062078778}",Benign,Chassis_ECU
1754858037.632344,058,Steering_Wheel_Operation,016B,"{""Steering_Angle"": -14.79639728916758}",Benign,Chassis_ECU
1754858037.6333764,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858037.6334217,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858037.6334531,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858037.7795832,02F,Accelerator_Pedal_Operation,02F7,"{""Accelerator_Position"": 74.19546220196035}",Benign,Chassis_ECU
1754858037.7796469,01A,Brake_Operation_Indicator,01D7,"{""Brake_Percentage"": 46.07393126721453}",Benign,Chassis_ECU
1754858037.7796912,058,Steering_Wheel_Operation,010A,"{""Steering_Angle"": -24.543698852208486}",Benign,Chassis_ECU
1754858037.7910674,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858037.7911124,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858037.7911415,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858037.8807278,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858037.8807657,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858037.880791,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858037.9290056,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858038.266951,02F,Accelerator_Pedal_Operation,02D9,"{""Accelerator_Position"": 71.3012789315579}",Benign,Chassis_ECU
1754858038.2670195,01A,Brake_Operation_Indicator,01F5,"{""Brake_Percentage"": 48.94597658393333}",Benign,Chassis_ECU
1754858038.2670608,058,Steering_Wheel_Operation,00C7,"{""Steering_Angle"": -31.210823238768292}",Benign,Chassis_ECU
