Timestamp,ID (HEX),Message Name,Data (HEX),Decoded Signals,Legitimacy,Source
1754858052.040261,009,DoS_Attack,FFCB97E4238FA54C,{},Malign,dos_attack
1754858052.0702257,00C,DoS_Attack,3CF457BA95E5591B,{},Malign,dos_attack
1754858052.08383,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858052.128034,4F0,Spoofed_Door_Status,0F01000000000000,{},Malign,spoofing_attack
1754858052.1326058,00E,DoS_Attack,2FD6913CC9CAF9F5,{},Malign,dos_attack
1754858052.167045,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858052.1670785,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858052.1671014,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858052.199648,010,DoS_Attack,E6614E0703458D6F,{},Malign,dos_attack
1754858052.2388391,0A2,Replay_Attack,00,{},Malign,replay_attack
1754858052.2456648,000,DoS_Attack,99D611809667BDC6,{},Malign,dos_attack
1754858052.2782216,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858052.3391764,00D,DoS_Attack,4D919BFC1DE8DBD6,{},Malign,dos_attack
1754858052.3519778,02F,Accelerator_Pedal_Operation,021E,"{""Accelerator_Position"": 52.95432447540778}",Benign,Chassis_ECU
1754858052.3520172,01A,Brake_Operation_Indicator,0237,"{""Brake_Percentage"": 55.41559976710571}",Benign,Chassis_ECU
1754858052.3520358,058,Steering_Wheel_Operation,01B8,"{""Steering_Angle"": -7.095470680885974}",Benign,Chassis_ECU
1754858052.368729,244,Spoofed_Engine_RPM_Speed,1F40800000000000,{},Malign,spoofing_attack
1754858052.388651,007,DoS_Attack,43C69FCCF995A73E,{},Malign,dos_attack
1754858052.4035711,00A,DoS_Attack,F4F2873EB123FA9B,{},Malign,dos_attack
1754858052.4219315,008,DoS_Attack,ABFF29CA51AF3730,{},Malign,dos_attack
1754858052.4704244,244,Spoofed_Engine_RPM_Speed,1F40800000000000,{},Malign,spoofing_attack
1754858052.47096,11E,Fuzzing_Attack,A8A7,{},Malign,fuzzing_attack
1754858052.499784,00E,DoS_Attack,5FDDF40B7D20F12D,{},Malign,dos_attack
1754858052.5503955,02F,Accelerator_Pedal_Operation,0239,"{""Accelerator_Position"": 55.591405528748446}",Benign,Chassis_ECU
1754858052.5504274,01A,Brake_Operation_Indicator,0234,"{""Brake_Percentage"": 55.15072806239501}",Benign,Chassis_ECU
1754858052.550446,058,Steering_Wheel_Operation,0132,"{""Steering_Angle"": -20.46743912357545}",Benign,Chassis_ECU
1754858052.596171,000,DoS_Attack,6B924489D1BA0274,{},Malign,dos_attack
1754858052.6123807,010,DoS_Attack,DD47132DA7C0E030,{},Malign,dos_attack
1754858052.6361265,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858052.6361594,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858052.636187,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858052.660458,006,DoS_Attack,A85E46DD2B2A1655,{},Malign,dos_attack
1754858052.665808,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858052.718267,001,DoS_Attack,0B22342EE5436841,{},Malign,dos_attack
1754858052.7249238,183,Fuzzing_Attack,,{},Malign,fuzzing_attack
1754858052.725713,00C,Replay_Attack,809D60C671E82808,{},Malign,replay_attack
1754858052.7362669,009,DoS_Attack,F979B0CEF2AF9965,{},Malign,dos_attack
1754858052.788015,00B,DoS_Attack,822DAF1E5B6A044B,{},Malign,dos_attack
1754858052.8382435,004,DoS_Attack,62EC619932EB9707,{},Malign,dos_attack
1754858052.8624134,00D,DoS_Attack,335E83BE8A28F529,{},Malign,dos_attack
1754858052.8750217,02F,Accelerator_Pedal_Operation,022C,"{""Accelerator_Position"": 54.31322695697214}",Benign,Chassis_ECU
1754858052.875059,01A,Brake_Operation_Indicator,028E,"{""Brake_Percentage"": 63.89263712635436}",Benign,Chassis_ECU
1754858052.8750796,058,Steering_Wheel_Operation,0123,"{""Steering_Angle"": -22.028668962382874}",Benign,Chassis_ECU
1754858052.8940768,058,Replay_Attack,0378,{},Malign,replay_attack
1754858052.9183218,244,Spoofed_Engine_RPM_Speed,1F40800000000000,{},Malign,spoofing_attack
1754858052.931831,007,DoS_Attack,645156D32EC9A39E,{},Malign,dos_attack
1754858053.0267756,006,DoS_Attack,5274C2410BEAD965,{},Malign,dos_attack
1754858053.042267,0A2,Replay_Attack,00,{},Malign,replay_attack
1754858053.069335,4AD,Fuzzing_Attack,4614EE,{},Malign,fuzzing_attack
1754858053.071569,02F,Accelerator_Pedal_Operation,0212,"{""Accelerator_Position"": 51.85485934322953}",Benign,Chassis_ECU
1754858053.0716066,01A,Brake_Operation_Indicator,02B8,"{""Brake_Percentage"": 68.03429143481969}",Benign,Chassis_ECU
1754858053.0716293,058,Steering_Wheel_Operation,00F5,"{""Steering_Angle"": -26.574035486494427}",Benign,Chassis_ECU
1754858053.0956209,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858053.108112,001,Replay_Attack,6ED2C21AB12C05B9,{},Malign,replay_attack
1754858053.1220994,009,DoS_Attack,2121F662633D4AA1,{},Malign,dos_attack
1754858053.1308832,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858053.1309197,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858053.1309435,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858053.1646,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858053.1787918,00D,DoS_Attack,A6E7A9ED0284F0A8,{},Malign,dos_attack
1754858053.1957564,00B,DoS_Attack,8016C75117C281A2,{},Malign,dos_attack
1754858053.208978,02F,Accelerator_Pedal_Operation,01E4,"{""Accelerator_Position"": 47.297008591086374}",Benign,Chassis_ECU
1754858053.2090192,01A,Brake_Operation_Indicator,0252,"{""Brake_Percentage"": 58.081377300138875}",Benign,Chassis_ECU
1754858053.2090492,058,Steering_Wheel_Operation,0098,"{""Steering_Angle"": -35.945864348294045}",Benign,Chassis_ECU
1754858053.2280593,007,DoS_Attack,8D04C0C8690D646F,{},Malign,dos_attack
1754858053.247845,005,DoS_Attack,96C74BB4B8642429,{},Malign,dos_attack
1754858053.2756104,244,Spoofed_Engine_RPM_Speed,1F40800000000000,{},Malign,spoofing_attack
1754858053.2874846,232,Fuzzing_Attack,,{},Malign,fuzzing_attack
1754858053.3046422,0FF,Replay_Attack,7E3AD1ED6A,{},Malign,replay_attack
1754858053.3247764,001,DoS_Attack,83AD9707415C22F2,{},Malign,dos_attack
1754858053.3468745,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858053.3469076,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858053.3469305,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858053.3562343,1D9,Fuzzing_Attack,,{},Malign,fuzzing_attack
1754858053.3656466,001,DoS_Attack,41AFB76A14A2BC5A,{},Malign,dos_attack
1754858053.3690531,058,Replay_Attack,003C,{},Malign,replay_attack
1754858053.414395,1A0,Spoofed_Brake_Operation,0000000000000001,{},Malign,spoofing_attack
1754858053.4206204,000,DoS_Attack,88026AB6711AA7ED,{},Malign,dos_attack
1754858053.4688313,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858053.468869,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858053.468892,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858053.504833,008,DoS_Attack,B7D1685997A8084E,{},Malign,dos_attack
1754858053.523313,02F,Accelerator_Pedal_Operation,020F,"{""Accelerator_Position"": 51.540370534370574}",Benign,Chassis_ECU
1754858053.5233574,01A,Brake_Operation_Indicator,0230,"{""Brake_Percentage"": 54.69406544812879}",Benign,Chassis_ECU
1754858053.5233853,058,Steering_Wheel_Operation,00C3,"{""Steering_Angle"": -31.598877946653527}",Benign,Chassis_ECU
1754858053.5461926,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858053.5790925,010,DoS_Attack,57C9821B593D0BE4,{},Malign,dos_attack
1754858053.6101935,02F,Accelerator_Pedal_Operation,01F5,"{""Accelerator_Position"": 48.94898216376242}",Benign,Chassis_ECU
1754858053.6102383,01A,Brake_Operation_Indicator,01EF,"{""Brake_Percentage"": 48.33775828449531}",Benign,Chassis_ECU
1754858053.610267,058,Steering_Wheel_Operation,00C5,"{""Steering_Angle"": -31.402254040711057}",Benign,Chassis_ECU
1754858053.6162848,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858053.6163127,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858053.6163363,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858053.6464612,001,DoS_Attack,549D7B7B7A2207AB,{},Malign,dos_attack
1754858053.6650538,005,DoS_Attack,03425CE4DACB868F,{},Malign,dos_attack
1754858053.7125,00B,DoS_Attack,63C96BD3BAB5788C,{},Malign,dos_attack
1754858053.7698934,489,Fuzzing_Attack,ED,{},Malign,fuzzing_attack
1754858053.7764738,003,DoS_Attack,98E798509CCFFEC4,{},Malign,dos_attack
1754858053.807572,001,DoS_Attack,07FF013E5F8BE06F,{},Malign,dos_attack
1754858053.8285596,02F,Replay_Attack,02F9,{},Malign,replay_attack
1754858053.860016,4F0,Spoofed_Door_Status,0F01000000000000,{},Malign,spoofing_attack
1754858053.8632505,006,DoS_Attack,8F83C89B55DE78F5,{},Malign,dos_attack
1754858053.8654497,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858053.8654804,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858053.8655035,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858053.8930123,02F,Accelerator_Pedal_Operation,020B,"{""Accelerator_Position"": 51.12491162647163}",Benign,Chassis_ECU
1754858053.8930516,01A,Brake_Operation_Indicator,0231,"{""Brake_Percentage"": 54.83071604546701}",Benign,Chassis_ECU
1754858053.8930695,058,Steering_Wheel_Operation,007D,"{""Steering_Angle"": -38.60693370431159}",Benign,Chassis_ECU
1754858053.9167857,001,DoS_Attack,BB441532E23EE97F,{},Malign,dos_attack
1754858054.014313,00F,DoS_Attack,85B1B9CC47D3AE37,{},Malign,dos_attack
1754858054.0148766,3C4,Fuzzing_Attack,66B7,{},Malign,fuzzing_attack
1754858054.0355394,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858054.075214,004,DoS_Attack,2EF43FC791775D90,{},Malign,dos_attack
1754858054.0939374,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858054.1002786,4F0,Spoofed_Door_Status,0F01000000000000,{},Malign,spoofing_attack
1754858054.100527,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858054.1005569,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858054.1005805,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858054.1442506,008,Replay_Attack,989B81810B3BE1E4,{},Malign,replay_attack
1754858054.1738777,1A0,Spoofed_Brake_Operation,0000000000000001,{},Malign,spoofing_attack
1754858054.1747172,00B,DoS_Attack,0B5296C7181FE8C4,{},Malign,dos_attack
1754858054.2284331,010,DoS_Attack,DC000F9BFD153351,{},Malign,dos_attack
1754858054.2909255,009,DoS_Attack,CEF62E0DF6D30CD0,{},Malign,dos_attack
1754858054.3448064,02F,Accelerator_Pedal_Operation,01F8,"{""Accelerator_Position"": 49.25737212654602}",Benign,Chassis_ECU
1754858054.344843,01A,Brake_Operation_Indicator,020F,"{""Brake_Percentage"": 51.490263496316196}",Benign,Chassis_ECU
1754858054.344865,058,Steering_Wheel_Operation,003E,"{""Steering_Angle"": -44.92915792799222}",Benign,Chassis_ECU
1754858054.365851,00B,DoS_Attack,BC89B44BBF696322,{},Malign,dos_attack
1754858054.4018342,006,DoS_Attack,96AFE6F88965E928,{},Malign,dos_attack
1754858054.4267044,02F,Replay_Attack,02F7,{},Malign,replay_attack
1754858054.4474971,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858054.4475284,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858054.447555,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858054.4829087,54A,Fuzzing_Attack,,{},Malign,fuzzing_attack
1754858054.4905488,727,Replay_Attack,13,{},Malign,replay_attack
1754858054.5015235,002,DoS_Attack,A7F0FC9A817915C1,{},Malign,dos_attack
1754858054.547955,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858054.5726385,244,Spoofed_Engine_RPM_Speed,1F40800000000000,{},Malign,spoofing_attack
1754858054.5949864,007,DoS_Attack,737CF048926649EB,{},Malign,dos_attack
1754858054.62037,00A,DoS_Attack,61A26481FC2D8613,{},Malign,dos_attack
1754858054.6714432,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858054.7140486,010,DoS_Attack,53421B76BE35FB7D,{},Malign,dos_attack
1754858054.779975,1E9,Fuzzing_Attack,A323F9B034BCF2,{},Malign,fuzzing_attack
1754858054.7873,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858054.7873344,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858054.7873623,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858054.798614,002,DoS_Attack,3C6CBC798CAF7DC5,{},Malign,dos_attack
1754858054.806891,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858054.811602,02F,Accelerator_Pedal_Operation,021B,"{""Accelerator_Position"": 52.657205279159626}",Benign,Chassis_ECU
1754858054.8116312,01A,Brake_Operation_Indicator,01FB,"{""Brake_Percentage"": 49.598621077830956}",Benign,Chassis_ECU
1754858054.811648,058,Steering_Wheel_Operation,00A5,"{""Steering_Angle"": -34.63758593511251}",Benign,Chassis_ECU
1754858054.8528564,010,DoS_Attack,A967205101F3BFCD,{},Malign,dos_attack
1754858054.9160335,02F,Accelerator_Pedal_Operation,020A,"{""Accelerator_Position"": 51.057149785109445}",Benign,Chassis_ECU
1754858054.9160745,01A,Brake_Operation_Indicator,01FB,"{""Brake_Percentage"": 49.568785764173334}",Benign,Chassis_ECU
1754858054.9160924,058,Steering_Wheel_Operation,007D,"{""Steering_Angle"": -38.57763114307628}",Benign,Chassis_ECU
1754858054.9372263,006,DoS_Attack,43C86BC7D5711E2C,{},Malign,dos_attack
1754858054.953844,00C,DoS_Attack,327F1ECB66EBD862,{},Malign,dos_attack
1754858054.984139,000,Replay_Attack,62C499B880C51FD4,{},Malign,replay_attack
1754858054.9884105,002,DoS_Attack,0BB0C85A48805639,{},Malign,dos_attack
1754858055.024987,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858055.0250328,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858055.0250556,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858055.0296035,00E,DoS_Attack,4DD0D64EAB4D7051,{},Malign,dos_attack
1754858055.0386872,4F0,Spoofed_Door_Status,0F01000000000000,{},Malign,spoofing_attack
1754858055.0408227,02F,Accelerator_Pedal_Operation,022E,"{""Accelerator_Position"": 54.55200453567715}",Benign,Chassis_ECU
1754858055.0408638,01A,Brake_Operation_Indicator,01F9,"{""Brake_Percentage"": 49.31720896197433}",Benign,Chassis_ECU
1754858055.0408914,058,Steering_Wheel_Operation,0093,"{""Steering_Angle"": -36.415304175003534}",Benign,Chassis_ECU
1754858055.0702963,4D2,Fuzzing_Attack,A2D56227BEA3,{},Malign,fuzzing_attack
1754858055.0743065,000,DoS_Attack,B3091ECA850EEC43,{},Malign,dos_attack
1754858055.1035962,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858055.1586928,00B,DoS_Attack,35B9C53E35DFC5C8,{},Malign,dos_attack
1754858055.1709497,00F,DoS_Attack,D9C3DD1961E5182D,{},Malign,dos_attack
1754858055.1759512,244,Spoofed_Engine_RPM_Speed,1F40800000000000,{},Malign,spoofing_attack
1754858055.228463,005,DoS_Attack,8711AB7AC381EAF5,{},Malign,dos_attack
1754858055.2332256,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858055.2332568,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858055.23328,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858055.2826626,001,DoS_Attack,82D73528D9C4B824,{},Malign,dos_attack
1754858055.289882,244,Spoofed_Engine_RPM_Speed,1F40800000000000,{},Malign,spoofing_attack
1754858055.30235,568,Fuzzing_Attack,D7114A98A2A62F1F,{},Malign,fuzzing_attack
1754858055.3698804,00F,DoS_Attack,102D00615ABAA073,{},Malign,dos_attack
1754858055.3854232,244,Spoofed_Engine_RPM_Speed,1F40800000000000,{},Malign,spoofing_attack
1754858055.4321682,006,DoS_Attack,AD0DFA3C9C3C1EC7,{},Malign,dos_attack
1754858055.446355,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858055.4463906,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858055.44642,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858055.4743533,00D,DoS_Attack,A68A3B6D33836107,{},Malign,dos_attack
1754858055.4833577,0A2,Replay_Attack,00,{},Malign,replay_attack
1754858055.524652,02F,Accelerator_Pedal_Operation,0255,"{""Accelerator_Position"": 58.35809680309876}",Benign,Chassis_ECU
1754858055.5246978,01A,Brake_Operation_Indicator,01C7,"{""Brake_Percentage"": 44.43025813392507}",Benign,Chassis_ECU
1754858055.524731,058,Steering_Wheel_Operation,00A6,"{""Steering_Angle"": -34.51623446200195}",Benign,Chassis_ECU
1754858055.5408423,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858055.5562615,003,DoS_Attack,8A8955BF4E87AF4E,{},Malign,dos_attack
1754858055.5682929,290,Replay_Attack,0001,{},Malign,replay_attack
1754858055.5858417,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858055.5858777,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858055.5859025,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858055.600231,294,Fuzzing_Attack,56778FAFF8B5,{},Malign,fuzzing_attack
1754858055.6213784,007,DoS_Attack,0F82DDAD38B73BD4,{},Malign,dos_attack
1754858055.6752262,001,DoS_Attack,2B0C0E467AE99BDA,{},Malign,dos_attack
1754858055.71986,244,Spoofed_Engine_RPM_Speed,1F40800000000000,{},Malign,spoofing_attack
1754858055.7258103,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858055.7258494,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858055.7258732,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858055.7451866,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858055.7518218,002,DoS_Attack,FBF0690AEB0DE542,{},Malign,dos_attack
1754858055.850676,00E,DoS_Attack,80A7326EDB26ED5C,{},Malign,dos_attack
1754858055.860447,60B,Fuzzing_Attack,8B11A41110,{},Malign,fuzzing_attack
1754858055.8992755,244,Spoofed_Engine_RPM_Speed,1F40800000000000,{},Malign,spoofing_attack
1754858055.911314,00D,DoS_Attack,8E475FCD62765036,{},Malign,dos_attack
1754858055.9330556,1D1,Fuzzing_Attack,E824,{},Malign,fuzzing_attack
1754858055.9643126,00B,DoS_Attack,FA72E2346A20CECF,{},Malign,dos_attack
1754858055.975768,002,DoS_Attack,B3C66FC965CE56F6,{},Malign,dos_attack
1754858055.993096,591,Fuzzing_Attack,4DBA0E922F6A,{},Malign,fuzzing_attack
1754858056.0025923,007,DoS_Attack,96BECB1BDD9ED1AB,{},Malign,dos_attack
1754858056.0075102,02F,Accelerator_Pedal_Operation,0239,"{""Accelerator_Position"": 55.594044867175995}",Benign,Chassis_ECU
1754858056.007561,01A,Brake_Operation_Indicator,0201,"{""Brake_Percentage"": 50.115578919869556}",Benign,Chassis_ECU
1754858056.007589,058,Steering_Wheel_Operation,0086,"{""Steering_Angle"": -37.67103246704487}",Benign,Chassis_ECU
1754858056.030335,002,Replay_Attack,F9AD6A9459584419,{},Malign,replay_attack
1754858056.0465047,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858056.0765102,008,DoS_Attack,7E8FABB83885B050,{},Malign,dos_attack
1754858056.1069655,001,DoS_Attack,31D79AC7F4D79CDA,{},Malign,dos_attack
1754858056.152711,006,DoS_Attack,6C25ADD99335955C,{},Malign,dos_attack
1754858056.1568573,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858056.1568918,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858056.1569145,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
1754858056.158692,4FA,Fuzzing_Attack,,{},Malign,fuzzing_attack
1754858056.16005,1A0,Spoofed_Brake_Operation,0000000000000001,{},Malign,spoofing_attack
1754858056.2056935,007,DoS_Attack,FEF2719EDA8F5AB5,{},Malign,dos_attack
1754858056.2336338,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858056.2341492,005,DoS_Attack,C71ED1E069A133AA,{},Malign,dos_attack
1754858056.2848003,43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130.0}",Benign,PowerTrain_ECU
1754858056.2979898,000,DoS_Attack,2D83EAE000886CEE,{},Malign,dos_attack
1754858056.3041892,02F,Accelerator_Pedal_Operation,021D,"{""Accelerator_Position"": 52.908208528257106}",Benign,Chassis_ECU
1754858056.304237,01A,Brake_Operation_Indicator,0230,"{""Brake_Percentage"": 54.75327475897858}",Benign,Chassis_ECU
1754858056.304262,058,Steering_Wheel_Operation,0119,"{""Steering_Angle"": -22.984251873348025}",Benign,Chassis_ECU
1754858056.3428388,007,DoS_Attack,FC1DFB26B24D3F99,{},Malign,dos_attack
1754858056.3525305,08D,Turn_Signal_Indicator,0,"{""Left_Turn_Active"": 0, ""Right_Turn_Active"": 0, ""Hazard_Active"": 0}",Benign,Body_ECU
1754858056.3525608,0A2,Horn_Operation,0,"{""Horn_Active"": 0}",Benign,Body_ECU
1754858056.3525858,290,Door_Status,1,"{""Driver_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Rear_Right_Door_Open"": 0, ""All_Doors_Locked"": 1}",Benign,Body_ECU
